a+b
    2015       3      23       3      27

L = 2.00
alpha0 (deg) / E (MeV) / j0, sigma (cm2.sr.s.MeV)^-1
                 26.00                   34.00                   42.00                   58.00
       3.6    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00
      10.8    1.11e+00    4.93e-01    2.85e-01    2.27e-01    3.92e-01    2.47e-01    2.01e-01    1.60e-01
      18.0    1.70e+00    1.32e+00    8.31e-01    7.02e-01    1.84e-01    1.74e-01    1.25e-01    1.35e-01
      25.2    5.51e+00    2.85e+00    2.93e+00    1.58e+00    3.23e-01    2.19e-01    2.30e-01    1.61e-01
      32.4    1.03e+01    6.55e+00    5.92e+00    3.56e+00    3.91e-01    3.14e-01    2.98e-01    2.29e-01
      39.6    1.61e+01    7.41e+00    6.37e+00    5.23e+00    5.70e-01    3.80e-01    3.65e-01    3.25e-01
      46.8    2.51e+01    1.05e+01    7.25e+00    5.53e+00    8.21e-01    5.38e-01    4.33e-01    3.87e-01
      54.0    4.70e+01    1.34e+01    7.61e+00    6.68e+00    1.28e+00    6.90e-01    5.04e-01    4.87e-01
      61.2    9.53e+01    1.68e+01    1.08e+01    8.10e+00    2.32e+00    9.58e-01    7.58e-01    6.51e-01
      68.4    1.90e+02    2.53e+01    1.24e+01    8.82e+00    4.83e+00    1.75e+00    1.22e+00    1.03e+00
      75.6    2.89e+02    3.59e+01    1.55e+01    1.35e+01    7.88e+00    2.76e+00    1.81e+00    1.69e+00
      82.8    3.90e+02    4.31e+01    1.89e+01    1.14e+01    1.45e+01    4.85e+00    3.14e+00    2.48e+00
      90.0    3.43e+02    5.74e+01    1.31e+01    1.52e+01    2.39e+01    9.84e+00    4.65e+00    5.05e+00
      97.2    3.73e+02    5.72e+01    1.56e+01    1.31e+01    1.41e+01    5.50e+00    2.84e+00    2.68e+00
     104.4    2.97e+02    3.53e+01    1.49e+01    1.07e+01    8.06e+00    2.77e+00    1.81e+00    1.53e+00
     111.6    1.88e+02    2.79e+01    1.04e+01    9.88e+00    4.83e+00    1.83e+00    1.12e+00    1.11e+00
     118.8    9.42e+01    1.79e+01    1.00e+01    8.36e+00    2.30e+00    9.91e-01    7.31e-01    6.81e-01
     126.0    4.67e+01    1.47e+01    9.00e+00    6.78e+00    1.29e+00    7.11e-01    5.54e-01    4.87e-01
     133.2    2.46e+01    9.98e+00    7.38e+00    5.60e+00    7.88e-01    5.00e-01    4.30e-01    3.84e-01
     140.4    1.58e+01    9.08e+00    6.73e+00    4.38e+00    5.46e-01    4.11e-01    3.49e-01    2.86e-01
     147.6    9.75e+00    7.45e+00    5.19e+00    3.78e+00    3.58e-01    3.22e-01    2.71e-01    2.20e-01
     154.8    5.82e+00    3.89e+00    3.15e+00    1.92e+00    3.11e-01    2.62e-01    2.29e-01    1.77e-01
     162.0    2.03e+00    1.41e+00    1.08e+00    5.76e-01    1.88e-01    1.62e-01    1.38e-01    1.00e-01
     169.2    1.49e+00    5.84e-01    2.80e-01    2.76e-01    3.98e-01    2.38e-01    1.61e-01    1.59e-01
     176.4    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00

L = 2.10
alpha0 (deg) / E (MeV) / j0, sigma (cm2.sr.s.MeV)^-1
                 26.00                   34.00                   42.00                   58.00
       3.6    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00
      10.8    1.31e+00    3.06e-01    3.61e-01    1.08e-01    2.73e-01    1.25e-01    1.37e-01    7.64e-02
      18.0    2.01e+00    1.16e+00    1.11e+00    3.19e-01    1.55e-01    1.18e-01    1.22e-01    6.80e-02
      25.2    4.66e+00    2.80e+00    2.74e+00    1.45e+00    2.26e-01    1.72e-01    1.74e-01    1.30e-01
      32.4    9.50e+00    5.11e+00    4.90e+00    2.40e+00    3.19e-01    2.30e-01    2.28e-01    1.61e-01
      39.6    1.35e+01    6.37e+00    4.91e+00    3.06e+00    4.34e-01    3.01e-01    2.60e-01    2.03e-01
      46.8    2.19e+01    7.07e+00    5.18e+00    3.97e+00    6.60e-01    3.72e-01    3.18e-01    2.73e-01
      54.0    4.02e+01    9.29e+00    6.95e+00    4.07e+00    1.05e+00    5.09e-01    4.35e-01    3.34e-01
      61.2    7.59e+01    1.34e+01    7.00e+00    5.99e+00    1.85e+00    7.59e-01    5.42e-01    5.08e-01
      68.4    1.29e+02    1.87e+01    9.65e+00    7.64e+00    3.41e+00    1.29e+00    9.12e-01    8.20e-01
      75.6    1.97e+02    2.76e+01    9.62e+00    6.45e+00    5.46e+00    2.04e+00    1.19e+00    9.95e-01
      82.8    2.33e+02    2.63e+01    8.24e+00    7.98e+00    9.33e+00    3.19e+00    1.76e+00    1.70e+00
      90.0    2.14e+02    4.24e+01    2.02e+01    4.51e+00    1.66e+01    7.50e+00    5.22e+00    2.25e+00
      97.2    2.53e+02    2.79e+01    1.72e+01    7.37e+00    1.00e+01    3.34e+00    2.69e+00    1.79e+00
     104.4    1.83e+02    2.63e+01    1.18e+01    7.53e+00    5.28e+00    1.99e+00    1.36e+00    1.05e+00
     111.6    1.32e+02    1.85e+01    1.14e+01    6.93e+00    3.45e+00    1.30e+00    1.00e+00    7.85e-01
     118.8    7.52e+01    1.43e+01    8.34e+00    4.77e+00    1.84e+00    7.87e-01    6.06e-01    4.54e-01
     126.0    4.22e+01    1.04e+01    6.72e+00    4.89e+00    1.09e+00    5.40e-01    4.28e-01    3.69e-01
     133.2    2.22e+01    7.99e+00    5.31e+00    4.51e+00    6.54e-01    3.98e-01    3.23e-01    2.99e-01
     140.4    1.27e+01    6.86e+00    4.40e+00    3.46e+00    4.14e-01    3.03e-01    2.43e-01    2.13e-01
     147.6    8.80e+00    5.47e+00    3.95e+00    2.37e+00    2.93e-01    2.28e-01    1.95e-01    1.52e-01
     154.8    5.36e+00    3.06e+00    2.48e+00    1.36e+00    2.32e-01    1.74e-01    1.55e-01    1.18e-01
     162.0    2.13e+00    1.27e+00    9.90e-01    3.79e-01    1.57e-01    1.16e-01    1.10e-01    6.32e-02
     169.2    8.89e-01    5.23e-01    2.07e-01    3.79e-02    2.09e-01    1.58e-01    1.04e-01    3.79e-02
     176.4    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00

L = 2.20
alpha0 (deg) / E (MeV) / j0, sigma (cm2.sr.s.MeV)^-1
                 26.00                   34.00                   42.00                   58.00
       3.6    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00
      10.8    6.14e-01    4.52e-01    1.53e-01    0.00e+00    1.18e-01    1.04e-01    5.79e-02    0.00e+00
      18.0    1.96e+00    1.27e+00    6.30e-01    2.82e-01    1.34e-01    1.07e-01    6.92e-02    5.15e-02
      25.2    4.34e+00    3.07e+00    1.83e+00    6.13e-01    1.73e-01    1.51e-01    1.11e-01    6.50e-02
      32.4    6.88e+00    4.18e+00    2.83e+00    1.54e+00    2.22e-01    1.73e-01    1.42e-01    1.05e-01
      39.6    1.06e+01    4.74e+00    3.60e+00    2.17e+00    3.22e-01    2.15e-01    1.89e-01    1.48e-01
      46.8    1.72e+01    6.09e+00    4.02e+00    2.84e+00    4.99e-01    2.94e-01    2.36e-01    1.98e-01
      54.0    2.88e+01    6.84e+00    4.86e+00    3.42e+00    7.26e-01    3.51e-01    2.96e-01    2.50e-01
      61.2    4.59e+01    1.01e+01    5.73e+00    3.80e+00    1.15e+00    5.31e-01    4.00e-01    3.26e-01
      68.4    7.77e+01    1.42e+01    7.15e+00    5.98e+00    2.12e+00    9.04e-01    6.29e-01    5.78e-01
      75.6    1.02e+02    1.92e+01    1.02e+01    7.07e+00    2.95e+00    1.28e+00    9.24e-01    7.62e-01
      82.8    1.21e+02    1.96e+01    1.17e+01    5.66e+00    5.17e+00    2.08e+00    1.60e+00    1.11e+00
      90.0    1.26e+02    1.87e+01    1.50e+01    4.98e+00    1.02e+01    3.90e+00    3.44e+00    1.88e+00
      97.2    1.35e+02    2.03e+01    1.26e+01    5.85e+00    5.70e+00    2.18e+00    1.69e+00    1.13e+00
     104.4    1.08e+02    1.66e+01    1.08e+01    4.62e+00    3.04e+00    1.19e+00    9.73e-01    6.11e-01
     111.6    7.83e+01    1.45e+01    7.60e+00    6.19e+00    2.11e+00    9.16e-01    6.54e-01    5.82e-01
     118.8    4.96e+01    1.06e+01    6.56e+00    3.88e+00    1.21e+00    5.52e-01    4.33e-01    3.35e-01
     126.0    2.83e+01    6.37e+00    4.85e+00    3.36e+00    7.13e-01    3.35e-01    2.94e-01    2.43e-01
     133.2    1.75e+01    5.94e+00    4.32e+00    2.86e+00    4.94e-01    2.90e-01    2.45e-01    1.99e-01
     140.4    1.10e+01    4.57e+00    3.55e+00    2.10e+00    3.21e-01    2.05e-01    1.81e-01    1.41e-01
     147.6    7.15e+00    4.53e+00    2.88e+00    1.51e+00    2.17e-01    1.74e-01    1.39e-01    9.91e-02
     154.8    4.35e+00    2.62e+00    1.93e+00    7.84e-01    1.65e-01    1.26e-01    1.13e-01    6.93e-02
     162.0    1.92e+00    1.23e+00    9.87e-01    1.87e-01    1.25e-01    1.02e-01    9.25e-02    3.73e-02
     169.2    8.28e-01    4.14e-01    2.77e-01    1.15e-01    1.34e-01    9.50e-02    7.15e-02    5.13e-02
     176.4    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00

L = 2.30
alpha0 (deg) / E (MeV) / j0, sigma (cm2.sr.s.MeV)^-1
                 26.00                   34.00                   42.00                   58.00
       3.6    1.72e+00    0.00e+00    9.21e-01    0.00e+00    1.22e+00    0.00e+00    9.21e-01    0.00e+00
      10.8    6.66e-01    3.40e-01    1.02e-01    3.53e-02    9.71e-02    6.80e-02    3.86e-02    2.49e-02
      18.0    1.42e+00    9.20e-01    5.04e-01    6.78e-02    1.07e-01    8.89e-02    6.30e-02    2.04e-02
      25.2    3.15e+00    1.72e+00    9.89e-01    2.25e-01    1.30e-01    9.60e-02    7.27e-02    3.47e-02
      32.4    5.37e+00    2.60e+00    1.69e+00    5.58e-01    1.57e-01    1.09e-01    8.88e-02    5.03e-02
      39.6    7.49e+00    3.51e+00    2.24e+00    9.65e-01    2.14e-01    1.45e-01    1.19e-01    8.04e-02
      46.8    1.17e+01    4.10e+00    2.82e+00    1.56e+00    3.21e-01    1.90e-01    1.58e-01    1.17e-01
      54.0    1.86e+01    5.93e+00    3.56e+00    2.24e+00    4.63e-01    2.60e-01    2.00e-01    1.58e-01
