a+b
    2015       3      18       3      22

L = 2.00
alpha0 (deg) / E (MeV) / j0, sigma (cm2.sr.s.MeV)^-1
      46.8    2.95e+00    1.10e+00    4.78e-01    1.87e-01    1.42e-01    8.31e-02    5.49e-02    3.53e-02
      54.0    4.13e+00    1.74e+00    8.19e-01    2.81e-01    1.72e-01    1.11e-01    7.18e-02    4.15e-02
      61.2    6.43e+00    2.90e+00    1.32e+00    9.95e-01    2.46e-01    1.62e-01    1.05e-01    9.81e-02
      68.4    8.74e+00    3.43e+00    2.58e+00    1.66e+00    3.47e-01    2.14e-01    1.87e-01    1.53e-01
      75.6    1.09e+01    4.67e+00    3.73e+00    2.48e+00    4.44e-01    2.89e-01    2.54e-01    2.10e-01
      82.8    1.28e+01    5.84e+00    4.48e+00    2.62e+00    7.22e-01    4.80e-01    4.32e-01    3.20e-01
      90.0    1.44e+01    5.19e+00    4.04e+00    1.61e+00    2.67e+00    1.64e+00    1.53e+00    9.28e-01
      97.2    1.22e+01    5.94e+00    3.41e+00    2.31e+00    7.17e-01    4.98e-01    3.77e-01    3.11e-01
     104.4    1.10e+01    4.44e+00    3.07e+00    2.27e+00    4.45e-01    2.76e-01    2.28e-01    1.97e-01
     111.6    7.97e+00    3.61e+00    2.65e+00    2.07e+00    3.32e-01    2.21e-01    1.92e-01    1.72e-01
     118.8    6.53e+00    2.32e+00    1.40e+00    8.31e-01    2.44e-01    1.43e-01    1.10e-01    8.58e-02
     126.0    4.40e+00    1.64e+00    1.03e+00    2.87e-01    1.80e-01    1.09e-01    8.73e-02    4.47e-02
     133.2    2.82e+00    1.13e+00    5.32e-01    1.45e-01    1.37e-01    8.83e-02    6.06e-02    2.97e-02
     140.4    1.61e+00    6.28e-01    3.78e-01    5.16e-02    9.40e-02    5.78e-02    4.36e-02    1.56e-02
     147.6    9.39e-01    2.37e-01    1.78e-01    9.29e-03    6.46e-02    3.08e-02    2.69e-02    5.36e-03
     154.8    5.33e-01    1.27e-01    5.97e-02    0.00e+00    5.21e-02    2.44e-02    1.72e-02    0.00e+00
     162.0    1.65e-01    7.37e-02    4.54e-02    0.00e+00    3.79e-02    2.46e-02    1.85e-02    0.00e+00
     169.2    1.55e-01    0.00e+00    0.00e+00    0.00e+00    6.93e-02    0.00e+00    0.00e+00    0.00e+00
     176.4    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00

L = 2.60
alpha0 (deg) / E (MeV) / j0, sigma (cm2.sr.s.MeV)^-1
                 26.00                   34.00                   42.00                   58.00
       3.6    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00    0.00e+00
      10.8    9.85e-03    8.80e-03    0.00e+00    0.00e+00    9.85e-03    8.80e-03    0.00e+00    0.00e+00
      18.0    8.33e-02    3.99e-03    0.00e+00    8.13e-03    2.31e-02    3.99e-03    0.00e+00    8.13e-03
      25.2    9.40e-02    5.56e-02    2.19e-02    0.00e+00    3.13e-02    2.78e-02    1.55e-02    0.00e+00
      32.4    1.97e-01    1.45e-02    0.00e+00    0.00e+00    5.09e-02    1.45e-02    0.00e+00    0.00e+00
      39.6    4.21e-01    1.21e-01    1.40e-01    1.65e-02    8.11e-02    4.05e-02    5.73e-02    1.65e-02
      46.8    5.90e-01    5.07e-01    1.27e-01    2.99e-02    1.01e-01    1.27e-01    4.79e-02    2.11e-02
      54.0    1.67e+00    5.98e-01    2.05e-01    3.27e-02    1.75e-01    1.03e-01    5.67e-02    1.89e-02
      61.2    2.48e+00    1.05e+00    5.83e-01    2.33e-01    1.92e-01    1.40e-01    9.99e-02    6.01e-02
      68.4    3.40e+00    1.87e+00    9.41e-01    7.61e-01    2.91e-01    2.22e-01    1.42e-01    1.55e-01
      75.6    4.87e+00    2.78e+00    1.71e+00    1.32e+00    3.72e-01    2.96e-01    2.12e-01    2.03e-01
      82.8    6.92e+00    1.86e+00    2.67e+00    1.38e+00    6.82e-01    3.19e-01    3.93e-01    2.66e-01
      90.0    5.90e+00    4.64e+00    2.17e+00    1.91e+00    2.41e+00    1.90e+00    1.08e+00    9.54e-01
      97.2    5.22e+00    2.89e+00    1.79e+00    1.91e+00    6.03e-01    4.21e-01    3.32e-01    3.48e-01
     104.4    4.67e+00    2.13e+00    1.46e+00    1.29e+00    3.65e-01    2.49e-01    2.09e-01    2.11e-01
     111.6    3.67e+00    2.04e+00    1.33e+00    2.14e-01    3.07e-01    2.35e-01    1.89e-01    5.52e-02
     118.8    2.42e+00    1.16e+00    4.75e-01    1.55e-01    1.97e-01    1.51e-01    7.80e-02    4.13e-02
     126.0    1.27e+00    6.74e-01    2.84e-01    7.82e-02    1.49e-01    1.09e-01    7.32e-02    2.96e-02
     133.2    1.12e+00    2.46e-01    2.36e-01    2.93e-03    1.58e-01    5.80e-02    7.47e-02    2.93e-03
     140.4    3.64e-01    2.34e-02    2.71e-02    0.00e+00    7.13e-02    1.66e-02    2.71e-02    0.00e+00
     147.6    2.96e-01    5.39e-02    5.18e-03    0.00e+00    6.05e-02    2.70e-02    5.18e-03    0.00e+00
